play,act,scene,location,entity_text,spacy_label,label_description,start_char,end_char
A MIDSUMMER NIGHT'S DREAM,3,1,The Wood.,Peaseblossom,PERSON,"People, including fictional",8161,8173
A MIDSUMMER NIGHT'S DREAM,3,1,The Wood.,MUSTARDSEED,ORG,"Companies, agencies, institutions, etc.",8251,8262
A MIDSUMMER NIGHT'S DREAM,3,1,The Wood.,TITANIA,ORG,"Companies, agencies, institutions, etc.",8542,8549
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Oberon,PERSON,"People, including fictional",6,12
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,OBERON,PERSON,"People, including fictional",14,20
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Titania,PRODUCT,"Objects, vehicles, foods, etc. (not services)",34,41
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Puck,PERSON,"People, including fictional",141,145
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Athenian,NORP,Nationalities or religious or political groups,432,440
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Pyramus,PERSON,"People, including fictional",577,584
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Forsook,PERSON,"People, including fictional",611,618
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,nole,PRODUCT,"Objects, vehicles, foods, etc. (not services)",701,705
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,o'er,PERSON,"People, including fictional",1032,1036
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Athens,GPE,"Countries, cities, states",1088,1094
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Pyramus,PERSON,"People, including fictional",1365,1372
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Titania,PRODUCT,"Objects, vehicles, foods, etc. (not services)",1432,1439
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,OBERON,PERSON,"People, including fictional",1477,1483
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Athenian,NORP,Nationalities or religious or political groups,1558,1566
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Athenian,NORP,Nationalities or religious or political groups,1673,1681
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Enter Demetrius,ORG,"Companies, agencies, institutions, etc.",1749,1764
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Hermia,GPE,"Countries, cities, states",1769,1775
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,OBERON,PERSON,"People, including fictional",1777,1783
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Athenian,NORP,Nationalities or religious or political groups,1815,1823
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",1872,1881
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,HERMIA,ORG,"Companies, agencies, institutions, etc.",1964,1970
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",2085,2093
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,the day,DATE,Absolute or relative dates or periods,2201,2208
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Hermia,PERSON,"People, including fictional",2262,2268
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,May,DATE,Absolute or relative dates or periods,2340,2343
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Antipodes,PERSON,"People, including fictional",2418,2427
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",2515,2524
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Venus,PRODUCT,"Objects, vehicles, foods, etc. (not services)",2682,2687
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",2740,2748
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Demetrius,ORG,"Companies, agencies, institutions, etc.",2772,2781
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",2806,2815
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Durst,PERSON,"People, including fictional",3057,3062
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",3279,3288
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",3353,3361
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",3465,3474
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,OBERON,PERSON,"People, including fictional",3936,3942
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,one,CARDINAL,Numerals that do not fall under another type,4166,4169
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,A million,CARDINAL,Numerals that do not fall under another type,4189,4198
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,OBERON,PERSON,"People, including fictional",4231,4237
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helena,ORG,"Companies, agencies, institutions, etc.",4284,4290
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Athens,GPE,"Countries, cities, states",4294,4300
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Swifter,PERSON,"People, including fictional",4529,4536
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Tartar,PRODUCT,"Objects, vehicles, foods, etc. (not services)",4557,4563
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,OBERON,PERSON,"People, including fictional",4577,4583
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Cupid,ORG,"Companies, agencies, institutions, etc.",4621,4626
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Venus,PRODUCT,"Objects, vehicles, foods, etc. (not services)",4727,4732
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Beg,PERSON,"People, including fictional",4778,4781
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Puck,PERSON,"People, including fictional",4807,4811
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helena,ORG,"Companies, agencies, institutions, etc.",4846,4852
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,OBERON,PERSON,"People, including fictional",4995,5001
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Demetrius,PERSON,"People, including fictional",5047,5056
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,two,CARDINAL,Numerals that do not fall under another type,5083,5086
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",5205,5213
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helena,ORG,"Companies, agencies, institutions, etc.",5218,5224
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Hermia,PERSON,"People, including fictional",5611,5617
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,two,CARDINAL,Numerals that do not fall under another type,5727,5730
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Demetrius,PERSON,"People, including fictional",5896,5905
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",5939,5948
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helen,PERSON,"People, including fictional",5960,5965
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,thine eyne,PERSON,"People, including fictional",6034,6044
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Crystal,LOC,"Non-GPE locations, mountain ranges, bodies of water",6046,6053
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Taurus,LOC,"Non-GPE locations, mountain ranges, bodies of water",6164,6170
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Fann'd,ORG,"Companies, agencies, institutions, etc.",6178,6184
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Hermia,PERSON,"People, including fictional",6760,6766
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helena,ORG,"Companies, agencies, institutions, etc.",6797,6803
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Demetrius,PERSON,"People, including fictional",7032,7041
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Hermia,PERSON,"People, including fictional",7067,7073
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Hermia,PERSON,"People, including fictional",7149,7155
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helena,ORG,"Companies, agencies, institutions, etc.",7200,7206
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",7315,7324
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",7326,7334
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Hermia,PERSON,"People, including fictional",7345,7351
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helen,PERSON,"People, including fictional",7466,7471
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,return'd,ORG,"Companies, agencies, institutions, etc.",7483,7491
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helen,PERSON,"People, including fictional",7520,7525
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",7541,7550
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Disparage,PERSON,"People, including fictional",7552,7561
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lest,PERSON,"People, including fictional",7596,7600
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",7899,7907
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",8091,8099
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",8124,8132
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Fair Helena,ORG,"Companies, agencies, institutions, etc.",8170,8181
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,fiery oes,PERSON,"People, including fictional",8223,8232
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lo,PERSON,"People, including fictional",8405,8407
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,three,CARDINAL,Numerals that do not fall under another type,8480,8485
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,two,CARDINAL,Numerals that do not fall under another type,8684,8687
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,the hours,TIME,Times smaller than a day,8720,8729
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Hermia,GPE,"Countries, cities, states",8877,8883
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,two,CARDINAL,Numerals that do not fall under another type,8890,8893
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,one,CARDINAL,Numerals that do not fall under another type,8946,8949
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,one,CARDINAL,Numerals that do not fall under another type,8966,8969
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,one,CARDINAL,Numerals that do not fall under another type,8990,8993
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,one,CARDINAL,Numerals that do not fall under another type,9020,9023
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,one,CARDINAL,Numerals that do not fall under another type,9038,9041
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Two,CARDINAL,Numerals that do not fall under another type,9208,9211
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,one,CARDINAL,Numerals that do not fall under another type,9238,9241
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,two,CARDINAL,Numerals that do not fall under another type,9257,9260
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,one,CARDINAL,Numerals that do not fall under another type,9281,9284
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Two,CARDINAL,Numerals that do not fall under another type,9292,9295
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,first,ORDINAL,"""first"", ""second"", etc.",9303,9308
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,one,CARDINAL,Numerals that do not fall under another type,9345,9348
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,one,CARDINAL,Numerals that do not fall under another type,9367,9370
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,amazèd,PERSON,"People, including fictional",9601,9607
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",9704,9712
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Demetrius,PERSON,"People, including fictional",9796,9805
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",9978,9986
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Wink,PERSON,"People, including fictional",10401,10405
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helena,ORG,"Companies, agencies, institutions, etc.",10684,10690
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helena,ORG,"Companies, agencies, institutions, etc.",10740,10746
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Sweet,PERSON,"People, including fictional",10777,10782
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",10805,10814
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helen,PERSON,"People, including fictional",10964,10969
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",11090,11099
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",11194,11203
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",11226,11234
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Ethiope,LOC,"Non-GPE locations, mountain ranges, bodies of water",11280,11287
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",11289,11298
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,HERMIA,ORG,"Companies, agencies, institutions, etc.",11517,11523
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Sweet,PERSON,"People, including fictional",11573,11578
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Tartar,PRODUCT,"Objects, vehicles, foods, etc. (not services)",11616,11622
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,loathèd,PERSON,"People, including fictional",11634,11641
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Demetrius,ORG,"Companies, agencies, institutions, etc.",11745,11754
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",11787,11796
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",12119,12127
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,night,TIME,Times smaller than a day,12171,12176
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helena,ORG,"Companies, agencies, institutions, etc.",12471,12477
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,cankerblossom,PERSON,"People, including fictional",12510,12523
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,shrewishness,GPE,"Countries, cities, states",13355,13367
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Good Hermia,PERSON,"People, including fictional",13553,13564
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Hermia,PERSON,"People, including fictional",13620,13626
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Demetrius,PERSON,"People, including fictional",13700,13709
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Athens,GPE,"Countries, cities, states",13927,13933
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,HERMIA,ORG,"Companies, agencies, institutions, etc.",14037,14043
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",14160,14168
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Demetrius,ORG,"Companies, agencies, institutions, etc.",14183,14192
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helena,ORG,"Companies, agencies, institutions, etc.",14244,14250
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",14663,14672
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helena,ORG,"Companies, agencies, institutions, etc.",14765,14771
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helena,GPE,"Countries, cities, states",14981,14987
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",15054,15062
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Demetrius,ORG,"Companies, agencies, institutions, etc.",15067,15076
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Helena,ORG,"Companies, agencies, institutions, etc.",15374,15380
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,OBERON,PERSON,"People, including fictional",15382,15388
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Athenian,NORP,Nationalities or religious or political groups,15574,15582
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Athenian,NORP,Nationalities or religious or political groups,15669,15677
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,OBERON,PERSON,"People, including fictional",15764,15770
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Robin,PERSON,"People, including fictional",15834,15839
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,the night,TIME,Times smaller than a day,15850,15859
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Acheron,ORG,"Companies, agencies, institutions, etc.",15926,15933
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",16019,16027
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Demetrius,PERSON,"People, including fictional",16065,16074
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Demetrius,ORG,"Companies, agencies, institutions, etc.",16125,16134
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",16302,16310
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Athens,GPE,"Countries, cities, states",16543,16549
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Indian,NORP,Nationalities or religious or political groups,16694,16700
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,night,TIME,Times smaller than a day,16853,16858
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Aurora,ORG,"Companies, agencies, institutions, etc.",16919,16925
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Troop,ORG,"Companies, agencies, institutions, etc.",16990,16995
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,OBERON,PERSON,"People, including fictional",17260,17266
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,morning,TIME,Times smaller than a day,17315,17322
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Neptune,LOC,"Non-GPE locations, mountain ranges, bodies of water",17448,17455
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Turns,ORG,"Companies, agencies, institutions, etc.",17481,17486
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Exit Oberon,PERSON,"People, including fictional",17613,17624
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Goblin,PERSON,"People, including fictional",17719,17725
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Demetrius,PERSON,"People, including fictional",17814,17823
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Exit Lysander,PERSON,"People, including fictional",17975,17988
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Enter Demetrius,ORG,"Companies, agencies, institutions, etc.",18013,18028
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",18030,18039
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",18041,18049
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,bush,PERSON,"People, including fictional",18121,18125
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",18378,18387
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,thy grey light,PERSON,"People, including fictional",18787,18801
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Demetrius,ORG,"Companies, agencies, institutions, etc.",18813,18822
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Puck,PERSON,"People, including fictional",18862,18866
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Demetrius,PERSON,"People, including fictional",18871,18880
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Ho,PERSON,"People, including fictional",18888,18890
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,ho,PERSON,"People, including fictional",18892,18894
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Coward,PERSON,"People, including fictional",18900,18906
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",18929,18938
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,DEMETRIUS,ORG,"Companies, agencies, institutions, etc.",19120,19129
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,mock'st,GPE,"Countries, cities, states",19147,19154
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,day,DATE,Absolute or relative dates or periods,19308,19311
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Enter Helena,ORG,"Companies, agencies, institutions, etc.",19365,19377
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,night,TIME,Times smaller than a day,19395,19400
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Shine,PERSON,"People, including fictional",19445,19450
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Athens,GPE,"Countries, cities, states",19496,19502
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,three,CARDINAL,Numerals that do not fall under another type,19666,19671
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,one,CARDINAL,Numerals that do not fall under another type,19678,19681
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Two,CARDINAL,Numerals that do not fall under another type,19688,19691
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,four,CARDINAL,Numerals that do not fall under another type,19715,19719
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Cupid,ORG,"Companies, agencies, institutions, etc.",19752,19757
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",20046,20054
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Lysander,PERSON,"People, including fictional",20190,20198
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Jack,PERSON,"People, including fictional",20386,20390
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Jill,PERSON,"People, including fictional",20402,20406
A MIDSUMMER NIGHT'S DREAM,3,2,Another part of the wood,Exit Puck,PERSON,"People, including fictional",20487,20496
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,"Lysander, Demetrius",ORG,"Companies, agencies, institutions, etc.",0,19
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Helena,ORG,"Companies, agencies, institutions, etc.",21,27
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Hermia,PERSON,"People, including fictional",32,38
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Enter Titania,ORG,"Companies, agencies, institutions, etc.",53,66
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Bottom,PERSON,"People, including fictional",71,77
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Peaseblossom,ORG,"Companies, agencies, institutions, etc.",79,91
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Cobweb,GPE,"Countries, cities, states",93,99
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Moth,PERSON,"People, including fictional",101,105
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Fairies,ORG,"Companies, agencies, institutions, etc.",129,136
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Oberon,PERSON,"People, including fictional",148,154
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,TITANIA,ORG,"Companies, agencies, institutions, etc.",171,178
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Peaseblossom,PERSON,"People, including fictional",366,378
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,PEASEBLOSSOM,ORG,"Companies, agencies, institutions, etc.",380,392
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Peaseblossom,ORG,"Companies, agencies, institutions, etc.",426,438
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,COBWEB,ORG,"Companies, agencies, institutions, etc.",465,471
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Monsieur Cobweb,PERSON,"People, including fictional",488,503
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,MUSTARDSEED,ORG,"Companies, agencies, institutions, etc.",867,878
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,MUSTARDSEED,ORG,"Companies, agencies, institutions, etc.",982,993
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Cavalery Cobweb,PERSON,"People, including fictional",1057,1072
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,TITANIA,ORG,"Companies, agencies, institutions, etc.",1243,1250
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,TITANIA,ORG,"Companies, agencies, institutions, etc.",1384,1391
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,TITANIA,ORG,"Companies, agencies, institutions, etc.",1598,1605
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,two,CARDINAL,Numerals that do not fall under another type,1734,1737
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,TITANIA,ORG,"Companies, agencies, institutions, etc.",1847,1854
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Enrings,ORG,"Companies, agencies, institutions, etc.",2018,2025
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,barky,PERSON,"People, including fictional",2030,2035
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Oberon,PERSON,"People, including fictional",2108,2114
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Puck,PERSON,"People, including fictional",2131,2135
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,OBERON,PERSON,"People, including fictional",2137,2143
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,Robin,PERSON,"People, including fictional",2159,2164
A MIDSUMMER NIGHT'S DREAM,4,1,The Wood,fairyland,GPE,"Countries, cities, states",2830,2839
